timestep,value,advantage
1256,-17.249834060668945,0.09844280779361725
1257,-17.322465896606445,0.2109677791595459
1258,-16.831809997558594,0.10792537033557892
1259,-16.843576431274414,0.13730226457118988
1260,-16.81617546081543,0.10587962716817856
1261,-16.809350967407227,0.13413512706756592
1262,-17.091678619384766,0.03165385127067566
1263,-17.253826141357422,0.01797880232334137
1264,-18.118457794189453,0.42352256178855896
1265,-17.058664321899414,0.020060673356056213
1266,-16.786283493041992,0.05270726606249809
1267,-16.78374481201172,0.05624258145689964
1268,-16.777563095092773,0.05157293751835823
1269,-16.773813247680664,0.05093858763575554
1270,-16.779438018798828,0.05228715017437935
1271,-15.464926719665527,0.038045573979616165
1272,-15.917651176452637,0.07534423470497131
1273,-16.07903480529785,0.04174866899847984
1274,-16.29450798034668,0.011035114526748657
1275,-17.038806915283203,0.14269134402275085
1276,-16.30974769592285,0.07650259137153625
1277,-16.28097152709961,0.11896400153636932
1278,-15.980794906616211,0.3027942180633545
1279,-17.082834243774414,0.013024665415287018
1280,-17.08067512512207,0.012920275330543518
1281,-17.061859130859375,0.02228163182735443
1282,-17.082834243774414,0.013024665415287018
1283,-17.293407440185547,0.041292883455753326
1284,-17.75397300720215,0.306262344121933
1285,-17.23348045349121,0.14254775643348694
1286,-16.960773468017578,0.11556187272071838
1287,-16.97310447692871,0.13449719548225403
1288,-16.960386276245117,0.1006404384970665
1289,-16.95403480529785,0.10154250264167786
1290,-16.95230484008789,0.11417106539011002
1291,-16.94895362854004,0.10329630225896835
1292,-16.947677612304688,0.1042596846818924
1293,-17.289724349975586,0.02066950500011444
1294,-17.290781021118164,0.039030298590660095
1295,-17.44558334350586,0.018776558339595795
1296,-18.26767349243164,0.300514280796051
1297,-17.447816848754883,0.04286815598607063
1298,-17.27155303955078,0.025164302438497543
1299,-17.006364822387695,0.02969059720635414
1300,-17.023754119873047,0.05169462412595749
1301,-16.991153717041016,0.06458161771297455
1302,-17.401893615722656,0.0643809586763382
1303,-17.434410095214844,0.2256259024143219
1304,-17.28607177734375,0.11764810234308243
1305,-17.001890182495117,0.1266256421804428
1306,-17.277786254882812,0.07686332613229752
1307,-17.150665283203125,0.07702996581792831
1308,-17.116601943969727,0.053521718829870224
1309,-17.064233779907227,0.050092700868844986
1310,-17.24753761291504,0.0195925310254097
1311,-17.452354431152344,0.021222472190856934
1312,-17.76376724243164,0.24889639019966125
1313,-17.172225952148438,0.05175771564245224
1314,-17.15082550048828,0.06804479658603668
1315,-17.149953842163086,0.06789209693670273
1316,-17.381948471069336,0.06214992702007294
1317,-17.601497650146484,0.24577602744102478
1318,-16.9418888092041,0.10832525044679642
1319,-16.938678741455078,0.10945358872413635
1320,-17.28769302368164,0.021435067057609558
1321,-17.31000328063965,0.016665220260620117
1322,-17.075851440429688,0.05785974860191345
1323,-17.471078872680664,0.03570207953453064
1324,-17.90974998474121,0.3270680904388428
1325,-17.58318519592285,0.0901014506816864
1326,-17.571090698242188,0.19823956489562988
1327,-17.302509307861328,0.01578681170940399
1328,-17.15009117126465,0.07571996748447418
1329,-16.861251831054688,0.1336367279291153
1330,-16.855728149414062,0.13438692688941956
1331,-17.117074966430664,0.05084860324859619
1332,-17.307193756103516,0.03548835217952728
1333,-17.296293258666992,0.011154145002365112
1334,-17.265790939331055,0.02864551544189453
1335,-17.846967697143555,0.13715697824954987
1336,-18.093650817871094,0.4017466902732849
1337,-17.375242233276367,0.04492778331041336
1338,-17.22964096069336,0.04549936205148697
1339,-17.216480255126953,0.03187984228134155
1340,-17.312461853027344,0.027160879224538803
1341,-17.258121490478516,0.021701432764530182
1342,-17.25764274597168,0.01847226917743683
1343,-17.017484664916992,0.03741711005568504
1344,-17.027563095092773,0.045730672776699066
1345,-17.00301170349121,0.06021939218044281
1346,-16.987918853759766,0.06898056715726852
1347,-16.95700454711914,0.07561028748750687
1348,-16.967172622680664,0.0676131546497345
1349,-16.932056427001953,0.07456965744495392
1350,-16.928302764892578,0.07455320656299591
1351,-16.923460006713867,0.07413832098245621
1352,-16.91541862487793,0.07416053861379623
1353,-16.9075870513916,0.07418224960565567
1354,-17.274702072143555,0.06287914514541626
1355,-17.54103660583496,0.24684348702430725
1356,-17.180862426757812,0.15201468765735626
1357,-17.17730712890625,0.15403889119625092
1358,-16.88051414489746,0.13175104558467865
1359,-16.889116287231445,0.11600630730390549
1360,-17.108182907104492,0.04960140585899353
1361,-17.294565200805664,0.012293592095375061
1362,-17.047517776489258,0.05704885721206665
1363,-17.00599479675293,0.09199286997318268
1364,-16.963260650634766,0.10034770518541336
1365,-17.61850929260254,0.09769110381603241
1366,-17.666419982910156,0.29295092821121216
1367,-17.226848602294922,0.03519289940595627
1368,-17.053892135620117,0.02552342414855957
1369,-16.789304733276367,0.031341008841991425
1370,-16.791959762573242,0.05395817384123802
1371,-16.785310745239258,0.05249296501278877
1372,-16.778759002685547,0.05168772116303444
1373,-16.786670684814453,0.02077125757932663
1374,-17.660978317260742,0.21270227432250977
1375,-17.550926208496094,0.31817954778671265
1376,-17.127470016479492,0.1648150086402893
1377,-16.70058822631836,0.08950944244861603
1378,-17.24061393737793,0.01036505401134491
1379,-17.46280860900879,0.2777103781700134
1380,-17.395397186279297,0.12787915766239166
1381,-17.26140785217285,0.24342404305934906
1382,-16.6912899017334,0.08943131566047668
1383,-17.037334442138672,0.12350760400295258
1384,-17.009946823120117,0.1341293603181839
1385,-17.00780487060547,0.12756305932998657
1386,-17.563987731933594,0.010530248284339905
1387,-17.59136199951172,0.013894684612751007
1388,-17.53067398071289,0.015395939350128174
1389,-17.42215347290039,0.02108065038919449
1390,-17.646953582763672,0.1988081932067871
1391,-17.27471351623535,0.08059608191251755
1392,-17.251476287841797,0.07568393647670746
1393,-17.257709503173828,0.18346434831619263
1394,-16.95144271850586,0.11632887274026871
1395,-16.944034576416016,0.10753163695335388
1396,-17.312984466552734,0.04093043506145477
1397,-17.304039001464844,0.01635424792766571
1398,-17.047937393188477,0.06554540991783142
1399,-17.253305435180664,0.048022665083408356
1400,-17.41935920715332,0.014398112893104553
1401,-17.188188552856445,0.03591667860746384
1402,-17.127532958984375,0.06461125612258911
1403,-17.124826431274414,0.041982799768447876
1404,-17.083526611328125,0.07095737755298615
1405,-17.072509765625,0.07414479553699493
1406,-17.354951858520508,0.007809795439243317
1407,-17.300691604614258,0.027197949588298798
1408,-17.277856826782227,0.03021855652332306
1409,-17.570682525634766,0.0428980216383934
1410,-17.830476760864258,0.28212302923202515
1411,-17.345964431762695,0.011973321437835693
1412,-17.31955337524414,0.13642330467700958
1413,-17.059473037719727,0.031394943594932556
1414,-17.084033966064453,0.027491897344589233
1415,-17.081626892089844,0.02623206377029419
1416,-17.24009895324707,0.012115076184272766
1417,-17.674169540405273,0.3053199052810669
1418,-17.039146423339844,0.013082876801490784
1419,-17.158735275268555,0.11405904591083527
1420,-17.269258499145508,0.23223111033439636
1421,-15.077512741088867,0.09010172635316849
1422,-15.198488235473633,0.06718870252370834
1423,-15.497849464416504,0.03642008453607559
1424,-15.977851867675781,0.30164486169815063
1425,-15.515411376953125,0.005851119756698608
1426,-15.497827529907227,0.010392658412456512
1427,-17.082834243774414,0.013024665415287018
1428,-17.17725372314453,0.005484201014041901
1429,-17.50180435180664,0.14856193959712982
1430,-17.118335723876953,0.0538366362452507
1431,-17.345979690551758,0.02522500604391098
1432,-17.497173309326172,0.021848350763320923
1433,-17.757286071777344,0.23380765318870544
1434,-17.40713119506836,0.08579203486442566
1435,-17.268983840942383,0.0849907398223877
1436,-17.133033752441406,0.07969402521848679
1437,-16.926803588867188,0.06821970641613007
1438,-16.919845581054688,0.06775282323360443
1439,-16.960094451904297,0.09267984330654144
1440,-16.9036865234375,0.06868109107017517
1441,-17.456941604614258,0.1115252822637558
1442,-17.55035400390625,0.25077322125434875
1443,-17.18705940246582,0.14507153630256653
1444,-17.134761810302734,0.13507674634456635
1445,-17.112346649169922,0.051765382289886475
1446,-17.297731399536133,0.015124127268791199
1447,-17.23948097229004,0.02412416785955429
1448,-17.20887565612793,0.034419089555740356
1449,-17.60603904724121,0.059868380427360535
1450,-17.927648544311523,0.30968958139419556
1451,-17.598474502563477,0.05794355645775795
1452,-17.58455467224121,0.07686811685562134
1453,-17.429903030395508,0.03999511897563934
1454,-17.501968383789062,0.2433149814605713
1455,-17.17750358581543,0.1863557994365692
1456,-16.847583770751953,0.11034809052944183
1457,-17.27834701538086,0.020269736647605896
1458,-17.074556350708008,0.07142100483179092
1459,-17.237979888916016,0.010528221726417542
1460,-17.895051956176758,0.36515939235687256
1461,-17.371929168701172,0.032119184732437134
1462,-17.218669891357422,0.027208521962165833
1463,-17.40358543395996,0.0065610408782958984
1464,-17.448928833007812,0.17963525652885437
1465,-17.44258689880371,0.06022019684314728
1466,-17.71516227722168,0.32934436202049255
1467,-16.823081970214844,0.01018555462360382
1468,-16.780101776123047,0.05289850011467934
1469,-16.77115821838379,0.05027596279978752
1470,-17.529067993164062,0.18504585325717926
1471,-17.529111862182617,0.3016068935394287
1472,-17.024394989013672,0.14683644473552704
1473,-17.264019012451172,0.011749863624572754
1474,-17.497718811035156,0.2946205139160156
1475,-17.026582717895508,0.00760573148727417
1476,-17.165496826171875,0.12271435558795929
1477,-17.657386779785156,0.28185611963272095
1478,-17.003633499145508,0.1349296271800995
1479,-16.96212387084961,0.1321859508752823
1480,-17.33563232421875,0.03246554732322693
1481,-17.427013397216797,0.01671081781387329
1482,-17.319210052490234,0.03086269646883011
1483,-17.910797119140625,0.06073615700006485
1484,-18.132707595825195,0.280400812625885
1485,-17.273515701293945,0.0879243016242981
1486,-17.235307693481445,0.06918530911207199
1487,-17.243934631347656,0.06418873369693756
1488,-17.00037956237793,0.06322583556175232
1489,-16.97202491760254,0.09095555543899536
1490,-17.27121353149414,0.05684611201286316
1491,-17.77433967590332,0.2937418520450592
1492,-17.367399215698242,0.07613774389028549
1493,-17.387109756469727,0.11342444270849228
1494,-17.297250747680664,0.037481293082237244
1495,-17.473546981811523,0.028932318091392517
1496,-17.89402198791504,0.30008918046951294
1497,-17.597320556640625,0.08705084770917892
1498,-17.40420150756836,0.06907467544078827
1499,-17.12757682800293,0.07006236910820007
1500,-16.869272232055664,0.06806215643882751
1501,-17.285219192504883,0.07640385627746582
1502,-17.46993064880371,0.18453973531723022
1503,-17.09547233581543,0.043950676918029785
1504,-17.072065353393555,0.05004790425300598
1505,-17.048847198486328,0.05635813623666763
1506,-17.22690200805664,0.016410604119300842
1507,-17.610301971435547,0.08612748980522156
1508,-18.073163986206055,0.37381958961486816
1509,-17.720842361450195,0.10377994924783707
1510,-17.37126922607422,0.04420865327119827
1511,-17.048362731933594,0.027989506721496582
1512,-17.221120834350586,0.11300277709960938
1513,-17.30219078063965,0.22461843490600586
1514,-16.794546127319336,0.1378145068883896
1515,-16.77509117126465,0.09319902956485748
1516,-17.082584381103516,0.029035836458206177
1517,-17.275480270385742,0.023838117718696594
1518,-17.23082733154297,0.00863523781299591
1519,-17.384578704833984,0.025842085480690002
1520,-17.645679473876953,0.3163115382194519
1521,-15.995418548583984,0.015033748000860214
1522,-15.486308097839355,0.08716097474098206
1523,-15.103195190429688,0.06015205383300781
1524,-15.158937454223633,0.044309698045253754
1525,-15.133210182189941,0.03669163957238197
1526,-15.077512741088867,0.09010172635316849
1527,-15.077512741088867,0.09010172635316849
1528,-15.614648818969727,0.02722388505935669
1529,-15.863141059875488,0.13410867750644684
1530,-16.402456283569336,0.4232543706893921
1531,-17.366565704345703,0.04968944936990738
1532,-17.073162078857422,0.028696659952402115
1533,-17.03575897216797,0.03403759375214577
1534,-17.34078598022461,0.08826658129692078
1535,-17.498432159423828,0.2167101502418518
1536,-16.966983795166016,0.11369132250547409
1537,-16.977684020996094,0.1302691400051117
1538,-17.2711238861084,0.018633991479873657
1539,-17.297080993652344,0.029282093048095703
1540,-17.473587036132812,0.01956113427877426
1541,-17.764541625976562,0.25199466943740845
1542,-17.5385684967041,0.07739125192165375
1543,-17.320852279663086,0.03228985518217087
1544,-17.274906158447266,0.06068345159292221
1545,-17.111623764038086,0.004598654806613922
1546,-17.11796760559082,0.0394563302397728
1547,-16.968746185302734,0.10924672335386276
1548,-16.982563018798828,0.1254509836435318
1549,-17.27472686767578,0.018243655562400818
1550,-17.141929626464844,0.07354764640331268
1551,-17.080984115600586,0.05121732875704765
1552,-17.47050666809082,0.013762414455413818
1553,-17.467397689819336,0.017890147864818573
1554,-17.956573486328125,0.29144880175590515
1555,-17.4844970703125,0.04048355668783188
1556,-17.4414119720459,0.06573419272899628
1557,-17.456764221191406,0.013909786939620972
1558,-17.43401336669922,0.18957242369651794
1559,-17.2879695892334,0.02126637101173401
1560,-17.095680236816406,0.0515933483839035
1561,-17.292200088500977,0.014768525958061218
1562,-17.249908447265625,0.020615726709365845
1563,-17.21190071105957,0.05754709243774414
1564,-17.60862159729004,0.06384541094303131
1565,-17.91286277770996,0.31557464599609375
1566,-17.584476470947266,0.0796678215265274
1567,-17.249658584594727,0.06618498265743256
1568,-17.367748260498047,0.020170308649539948
1569,-17.216501235961914,0.04348120838403702
1570,-17.265127182006836,0.06158831715583801
1571,-17.67672348022461,0.2654099762439728
1572,-17.280759811401367,0.11398255825042725
1573,-16.819833755493164,0.13369084894657135
1574,-17.10196304321289,0.06411689519882202
1575,-17.271072387695312,0.017865881323814392
1576,-17.92140007019043,0.3835816979408264
1577,-17.216611862182617,0.01783837378025055
1578,-17.204368591308594,0.011638715863227844
1579,-17.23299217224121,0.035105496644973755
1580,-17.38435173034668,0.22377753257751465
1581,-16.72998046875,0.0899689644575119
1582,-17.19515037536621,0.03947471082210541
1583,-17.037057876586914,0.06769128143787384
1584,-17.016277313232422,0.07306629419326782
1585,-17.429439544677734,0.05070483684539795
1586,-17.66099739074707,0.32449883222579956
1587,-17.18185806274414,0.012223288416862488
1588,-17.45334815979004,0.055467359721660614
1589,-17.23674964904785,0.02483515441417694
1590,-17.31614875793457,0.1181272491812706
1591,-17.050033569335938,0.11568000912666321
1592,-17.320838928222656,0.026219047605991364
1593,-17.37123680114746,0.026872508227825165
1594,-17.57624053955078,0.018083296716213226
1595,-17.874853134155273,0.24220193922519684
1596,-17.40079116821289,0.04368434473872185
1597,-17.225830078125,0.045076485723257065
1598,-17.418277740478516,0.07414610683917999
1599,-17.42222785949707,0.1624484658241272
1600,-16.953401565551758,0.10167048871517181
1601,-17.15272331237793,0.05005995184183121
1602,-17.308177947998047,0.019007816910743713
1603,-17.47928810119629,0.023864254355430603
1604,-17.754226684570312,0.26949673891067505
1605,-17.289194107055664,0.05123165249824524
1606,-17.136680603027344,0.07016584277153015
1607,-17.130931854248047,0.06653153896331787
1608,-17.334877014160156,0.05000317096710205
1609,-17.904932022094727,0.31165993213653564
1610,-17.19244956970215,0.15347367525100708
1611,-17.124860763549805,0.05363976210355759
1612,-17.619489669799805,0.039615556597709656
1613,-17.55124282836914,0.25305330753326416
1614,-17.11614990234375,0.06468655169010162
1615,-17.28307342529297,0.08082622289657593
1616,-17.31716537475586,0.19356873631477356
1617,-17.244966506958008,0.16858962178230286
1618,-17.115434646606445,0.05025704205036163
1619,-17.470718383789062,0.017582431435585022
1620,-17.732593536376953,0.3193296194076538
1621,-17.204904556274414,0.03571438044309616
1622,-17.395803451538086,0.09540878236293793
1623,-17.369260787963867,0.21526050567626953
1624,-16.798786163330078,0.12502062320709229
1625,-16.808677673339844,0.1342085301876068
1626,-17.29075813293457,0.009446889162063599
1627,-17.449174880981445,0.022434428334236145
1628,-17.888763427734375,0.37126898765563965
1629,-17.39834213256836,0.014151319861412048
1630,-17.285253524780273,0.054830193519592285
1631,-17.454660415649414,0.05333486199378967
1632,-17.70391082763672,0.2815028429031372
1633,-17.73370933532715,0.2047647386789322
1634,-16.34083366394043,0.014577694237232208
1635,-16.549924850463867,0.07324610650539398
1636,-16.688247680664062,0.0479087233543396
1637,-16.04832649230957,0.0192393958568573
1638,-16.14236831665039,0.3666050434112549
1639,-15.493099212646484,0.009985838085412979
1640,-15.379265785217285,0.028757164254784584
1641,-15.464926719665527,0.038045573979616165
1642,-15.699207305908203,0.03196544200181961
1643,-15.765780448913574,0.07682839035987854
1644,-15.880448341369629,0.08783656358718872
1645,-16.29450798034668,0.011035114526748657
1646,-16.376235961914062,0.02517346292734146
1647,-16.848480224609375,0.04632695019245148
1648,-16.93600082397461,0.34291189908981323
1649,-15.850714683532715,0.06889811158180237
1650,-15.103195190429688,0.06015205383300781
1651,-15.414505004882812,0.07580479979515076
1652,-15.834606170654297,0.10101728141307831
1653,-16.000810623168945,0.0325160026550293
1654,-16.204814910888672,0.2701237201690674
1655,-15.147588729858398,0.0411711111664772
1656,-15.195050239562988,0.02282542735338211
1657,-15.18986701965332,0.03670811653137207
1658,-15.445642471313477,0.04309140145778656
1659,-15.698347091674805,0.011899270117282867
1660,-15.887038230895996,0.0952802523970604
1661,-16.30299949645996,0.04134085401892662
1662,-17.001697540283203,0.11073964834213257
1663,-16.38534164428711,0.04075805842876434
1664,-16.665388107299805,0.03383825719356537
1665,-16.912904739379883,0.4116094708442688
1666,-15.65498161315918,0.024477578699588776
1667,-15.797863006591797,0.03783456236124039
1668,-15.599830627441406,0.09011982381343842
1669,-15.944371223449707,0.06891810148954391
1670,-16.222084045410156,0.11722193658351898
1671,-16.830127716064453,0.43403297662734985
1672,-15.401139259338379,0.026660136878490448
1673,-15.195050239562988,0.02282542735338211
1674,-15.23290729522705,0.021240513771772385
1675,-15.147588729858398,0.0411711111664772
1676,-15.402254104614258,0.05444454401731491
1677,-15.691207885742188,0.002584420144557953
1678,-16.07331085205078,0.08944633603096008
1679,-16.504243850708008,0.006309323012828827
1680,-17.300331115722656,0.12426091730594635
1681,-16.959421157836914,0.013551026582717896
1682,-17.03935432434082,0.34066903591156006
1683,-15.90517520904541,0.08383705466985703
1684,-15.323704719543457,0.08599454909563065
1685,-17.64544105529785,0.10564685612916946
1686,-17.657655715942383,0.00785517692565918
1687,-17.62729263305664,0.010015733540058136
1688,-17.647192001342773,0.028902322053909302
1689,-18.067363739013672,0.2659297585487366
1690,-17.841167449951172,0.01534164696931839
1691,-18.264745712280273,0.23100310564041138
1692,-17.518299102783203,0.018114760518074036
1693,-18.03615379333496,0.2269050031900406
1694,-18.176942825317383,0.15784303843975067
1695,-17.54977035522461,0.14951828122138977
1696,-17.200742721557617,0.08262275904417038
1697,-16.9608097076416,0.1123923510313034
1698,-17.250032424926758,0.11913581192493439
1699,-16.947280883789062,0.10474230349063873
1700,-16.94912338256836,0.11735277622938156
1701,-17.084163665771484,0.14764566719532013
1702,-17.36862564086914,0.019369468092918396
1703,-17.36191749572754,0.03311280906200409
1704,-17.547138214111328,0.01574789732694626
1705,-18.350055694580078,0.3452213406562805
1706,-17.631866455078125,0.055286210030317307
1707,-17.30099868774414,0.06675384938716888
1708,-17.44599151611328,0.005163133144378662
1709,-17.570615768432617,0.08305878937244415
1710,-17.90047836303711,0.2989911437034607
1711,-17.379289627075195,0.06667466461658478
1712,-17.258281707763672,0.08915288746356964
1713,-17.11213493347168,0.05245561897754669
1714,-17.677114486694336,0.057339251041412354
1715,-17.751583099365234,0.24951380491256714
1716,-17.415315628051758,0.06950977444648743
1717,-17.426923751831055,0.02411012351512909
1718,-17.60685920715332,0.24441057443618774
1719,-17.467435836791992,0.1435551941394806
1720,-17.286623001098633,0.11251931637525558
1721,-17.647809982299805,0.029020041227340698
1722,-17.55875015258789,0.25392407178878784
1723,-17.226367950439453,0.05792522802948952
1724,-17.272790908813477,0.036048248410224915
1725,-17.33108139038086,0.19755986332893372
1726,-17.20572280883789,0.07593543082475662
1727,-17.013681411743164,0.13208401203155518
1728,-17.291776657104492,0.08126647770404816
1729,-17.35733413696289,0.030155576765537262
1730,-17.70087242126465,0.02535368502140045
1731,-18.26898193359375,0.3391144871711731
1732,-17.390209197998047,0.0909506306052208
1733,-17.423490524291992,0.013057522475719452
1734,-17.556058883666992,0.20829936861991882
1735,-17.15210723876953,0.050941288471221924
1736,-16.948266983032227,0.10365506261587143
1737,-17.281620025634766,0.020999327301979065
1738,-17.309377670288086,0.01819576323032379
1739,-17.461177825927734,0.02193489670753479
1740,-18.282617568969727,0.4025953412055969
1741,-17.433706283569336,0.06961715221405029
1742,-17.277677536010742,0.07339408993721008
1743,-17.35742950439453,0.05796008184552193
1744,-17.29408073425293,0.05877909064292908
1745,-17.756284713745117,0.26693594455718994
1746,-17.59459114074707,0.04153669625520706
1747,-17.593564987182617,0.015869691967964172
1748,-17.752246856689453,0.02519907057285309
1749,-18.08321762084961,0.3750079274177551
1750,-17.578088760375977,0.08985918760299683
1751,-17.65534210205078,0.09470267593860626
1752,-17.55666160583496,0.20217007398605347
1753,-17.17045021057129,0.11301922798156738
1754,-17.12562370300293,0.16915307939052582
1755,-17.199708938598633,0.14724388718605042
1756,-17.072532653808594,0.08028161525726318
1757,-17.48213768005371,0.032798439264297485
1758,-18.100576400756836,0.4152037501335144
1759,-17.382740020751953,0.00806620717048645
1760,-17.312604904174805,0.06927958875894547
1761,-16.7557315826416,0.12269647419452667
1762,-16.775962829589844,0.09358744323253632
1763,-16.85047149658203,0.1517048180103302
1764,-17.05257225036621,0.053094252943992615
1765,-17.47698402404785,0.024855807423591614
1766,-18.248538970947266,0.4162130057811737
1767,-17.357988357543945,0.017655909061431885
1768,-17.48414421081543,0.11317403614521027
1769,-17.642168045043945,0.15365293622016907
1770,-17.364070892333984,0.03180456906557083
1771,-17.28319549560547,0.014387175440788269
1772,-17.281463623046875,0.03046853095293045
1773,-17.27910041809082,0.00774809718132019
1774,-17.249786376953125,0.01526576280593872
1775,-17.915498733520508,0.3902372121810913
1776,-17.53678321838379,0.015556171536445618
1777,-17.231660842895508,0.04128916561603546
1778,-17.142807006835938,0.16989964246749878
1779,-17.01629638671875,0.14933538436889648
1780,-16.70071792602539,0.1169481873512268
1781,-17.00513458251953,0.06528863310813904
1782,-17.473649978637695,0.00988413393497467
1783,-17.920093536376953,0.3845759928226471
1784,-17.346248626708984,0.011670723557472229
1785,-17.32492446899414,0.011136919260025024
1786,-17.571802139282227,0.024799592792987823
1787,-17.452178955078125,0.2025308609008789
1788,-17.287012100219727,0.08625739067792892
1789,-17.33153533935547,0.03281915932893753
1790,-17.48682403564453,0.013722412288188934
1791,-17.811460494995117,0.04820447415113449
1792,-18.080995559692383,0.2891976833343506
1793,-17.525203704833984,0.07477802783250809
1794,-17.40342140197754,0.07020676881074905
1795,-17.15081024169922,0.07049960643053055
1796,-17.31744384765625,0.0326966792345047
1797,-17.592790603637695,0.21496477723121643
1798,-17.254154205322266,0.09530449658632278
1799,-17.20575714111328,0.10671041905879974
1800,-16.94430160522461,0.10740188509225845
1801,-17.302370071411133,0.019125983119010925
1802,-17.298084259033203,0.01690135896205902
1803,-17.648847579956055,0.06508199870586395
1804,-18.09335708618164,0.3593119978904724
1805,-17.793256759643555,0.08674728870391846
1806,-17.580486297607422,0.09671546518802643
1807,-17.253034591674805,0.06995299458503723
1808,-16.873661041259766,0.06866618990898132
1809,-17.08550262451172,0.053218793123960495
1810,-16.89270782470703,0.054315898567438126
1811,-16.849079132080078,0.06617988646030426
1812,-17.417736053466797,0.07425663620233536
1813,-17.446636199951172,0.19798561930656433
1814,-17.249032974243164,0.12347888201475143
1815,-17.260311126708984,0.06962969899177551
1816,-17.335506439208984,0.03164598345756531
1817,-17.333267211914062,0.020565107464790344
1818,-17.44550323486328,0.012120239436626434
1819,-17.816408157348633,0.083478182554245
1820,-18.10719108581543,0.30739545822143555
1821,-17.74936294555664,0.08893097937107086
1822,-17.73918914794922,0.10076795518398285
1823,-17.735214233398438,0.0717623233795166
1824,-17.81548309326172,0.2558651268482208
1825,-17.12031364440918,0.050799041986465454
1826,-17.32138442993164,0.03903131186962128
1827,-17.489503860473633,0.008708357810974121
1828,-17.835407257080078,0.10866016149520874
1829,-18.09108543395996,0.35840529203414917
1830,-17.45482635498047,0.03706124424934387
1831,-17.250301361083984,0.06867048144340515
1832,-17.225448608398438,0.05753852054476738
1833,-17.208526611328125,0.04506702721118927
1834,-17.398212432861328,0.20370855927467346
1835,-17.290180206298828,0.011548802256584167
1836,-17.24961280822754,0.014453664422035217
1837,-17.41118812561035,0.02487252652645111
1838,-17.88286018371582,0.33584874868392944
1839,-17.241424560546875,0.05648042634129524
1840,-17.22730827331543,0.04643833637237549
1841,-17.26313018798828,0.06919454038143158
1842,-17.586376190185547,0.25297752022743225
1843,-17.180824279785156,0.1918942630290985
1844,-17.133928298950195,0.11198703944683075
1845,-17.095890045166016,0.03636956214904785
1846,-17.071067810058594,0.024486422538757324
1847,-17.241586685180664,0.03065868467092514
1848,-17.197031021118164,0.01477038860321045
1849,-17.815675735473633,0.14025072753429413
1850,-17.84916114807129,0.35885608196258545
1851,-17.56485366821289,0.039318352937698364
1852,-17.561336517333984,0.03641700744628906
1853,-17.34027099609375,0.01073428988456726
1854,-17.788434982299805,0.2192809283733368
1855,-17.680248260498047,0.03144493326544762
1856,-17.588037490844727,0.012769587337970734
1857,-17.667072296142578,0.219802126288414
1858,-17.336206436157227,0.06312153488397598
1859,-17.667007446289062,0.10769761353731155
1860,-17.405929565429688,0.19162151217460632
1861,-16.969776153564453,0.10526784509420395
1862,-17.262470245361328,0.020580947399139404
1863,-17.149486541748047,0.043951615691185
1864,-17.316932678222656,0.019056789577007294
1865,-17.258249282836914,0.021888718008995056
1866,-17.468360900878906,0.017969943583011627
1867,-17.758516311645508,0.2501680254936218
1868,-17.448450088500977,0.06954026222229004
1869,-17.28807258605957,0.07505688816308975
1870,-17.152721405029297,0.05888882651925087
1871,-17.335561752319336,0.053568124771118164
1872,-17.58882713317871,0.23688986897468567
1873,-16.927074432373047,0.1417335718870163
1874,-16.915000915527344,0.11394333094358444
1875,-16.90841293334961,0.11483807116746902
1876,-17.240554809570312,0.05117635428905487
1877,-17.292394638061523,0.013419494032859802
1878,-17.444650650024414,0.0354498028755188
1879,-17.90597152709961,0.3094791769981384
1880,-17.39484977722168,0.0607268400490284
1881,-17.38011932373047,0.057312604039907455
1882,-17.09102439880371,0.04925907403230667
1883,-17.04273796081543,0.03736066073179245
1884,-17.12237548828125,0.0045680031180381775
1885,-16.815414428710938,0.060727592557668686
1886,-16.80864715576172,0.04447341710329056
1887,-16.808320999145508,0.05847996845841408
1888,-17.46327781677246,0.10472507774829865
1889,-17.42820167541504,0.19574564695358276
1890,-17.01488494873047,0.1287129521369934
1891,-16.986207962036133,0.13167713582515717
1892,-17.25739097595215,0.08649680763483047
1893,-17.349567413330078,0.02088012546300888
1894,-17.266279220581055,0.016457445919513702
1895,-17.449609756469727,0.021989859640598297
1896,-17.740371704101562,0.229767844080925
1897,-17.583316802978516,0.08627244085073471
1898,-17.282926559448242,0.07778359949588776
1899,-17.293004989624023,0.07177989184856415
1900,-17.46164321899414,0.026443183422088623
1901,-17.530879974365234,0.19753006100654602
1902,-17.138517379760742,0.05478239804506302
1903,-16.929271697998047,0.11200511455535889
1904,-16.92165184020996,0.11303996294736862
1905,-17.124155044555664,0.05347488820552826
1906,-17.129724502563477,0.0809042900800705
1907,-17.269155502319336,0.015136778354644775
1908,-17.22708511352539,0.02536783367395401
1909,-17.405075073242188,0.01642303168773651
1910,-17.70815086364746,0.2758972942829132
1911,-17.393701553344727,0.052874840795993805
1912,-17.243066787719727,0.0635552853345871
1913,-17.23113250732422,0.049284860491752625
1914,-17.21798324584961,0.04113605618476868
1915,-17.245590209960938,0.003892675042152405
1916,-17.41742706298828,0.14628402888774872
1917,-17.372636795043945,0.21681523323059082
1918,-17.388750076293945,0.06690654158592224
1919,-17.262407302856445,0.022963613271713257
1920,-17.324382781982422,0.2395547777414322
1921,-17.3349552154541,0.016745299100875854
